auction_id,experiment,date,hour,device_make,browser,yes,no
d6312ee2-ee20-4ee7-9641-0d10a2435acb,exposed,2020-07-08,20,Samsung SM-A505FN,Chrome Mobile WebView,1,0
21e1edd7-203b-4730-93fd-021074bd5e3a,exposed,2020-07-04,16,Samsung SM-G900F,Chrome Mobile WebView,0,1
7618f84a-b89a-4581-ac8b-87ab7b0bf87e,exposed,2020-07-04,6,ELE-L09,Facebook,1,0
8257ea69-d84b-4740-a1dc-e3c65850c0ce,control,2020-07-05,21,Generic Smartphone,Chrome Mobile,0,1
224e6d15-bc62-4f91-858a-fef2a3722dfd,control,2020-07-05,4,Generic Smartphone,Chrome Mobile,1,0
a99c79c3-fccf-4cdf-9319-a290f9ae4f6e,control,2020-07-07,21,Generic Smartphone,Chrome Mobile,0,1
fb5be6ce-25eb-4cc5-8f7a-837f6b0ffc69,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
e3499355-c235-47af-ad5e-e98c06227867,control,2020-07-05,5,Generic Smartphone,Chrome Mobile,0,1
7febe5a7-4d5d-4e50-8a8e-1278965044ac,control,2020-07-07,13,Generic Smartphone,Chrome Mobile,0,1
921f95bb-5fe9-432a-9c84-b022b52580e0,control,2020-07-03,15,Samsung SM-G960F,Chrome Mobile WebView,0,1
516788c6-1843-47f7-b6e1-2ad22a5d1735,exposed,2020-07-10,3,Generic Smartphone,Chrome Mobile,0,1
b86369f1-087c-4476-afe6-78e20a34db05,exposed,2020-07-03,12,Samsung SM-A505FN,Chrome Mobile WebView,0,1
507eb164-9081-423c-8236-b2db2686ca45,control,2020-07-10,5,Samsung SM-A202F,Samsung Internet,0,1
92705646-0c13-499c-9bde-b5ad2e1293fd,exposed,2020-07-03,9,Samsung SM-A202F,Chrome Mobile WebView,1,0
cb900a89-a572-43e0-a342-2555ea0a58af,exposed,2020-07-07,9,Generic Smartphone,Chrome Mobile WebView,1,0
98e3f4e2-0e57-435d-8868-a6a562d839b3,control,2020-07-03,15,MAR-LX1A,Facebook,0,1
937f8a2d-3ca1-4612-8805-269517700964,exposed,2020-07-09,1,Generic Smartphone,Chrome Mobile,0,1
1188cf08-c5de-4fd9-94c5-ac9067cb4a1b,control,2020-07-07,3,Generic Smartphone,Chrome Mobile,1,0
9484b215-8f77-484b-acce-0197401f85e1,exposed,2020-07-07,12,Generic Smartphone,Chrome Mobile,1,0
4fb02ea5-9b40-458f-aeb6-7909f7089414,exposed,2020-07-09,15,Generic Smartphone,Chrome Mobile,0,1
ad88c341-6d11-420e-95af-2a00fe149268,exposed,2020-07-04,13,Generic Smartphone,Chrome Mobile,0,1
4469bf70-809a-4180-a792-d449e6fb3467,control,2020-07-05,5,Generic Smartphone,Chrome Mobile,0,1
b05bc1a8-5f4d-4cc6-bfc1-b2962006cfa2,exposed,2020-07-04,6,Samsung SM-G950F,Chrome Mobile WebView,0,1
ea52fbf9-292e-4a6a-a80a-9c0529abf866,control,2020-07-10,14,VFD 720,Facebook,0,1
561ebe61-32e2-40fe-9913-c814c6cd49e1,exposed,2020-07-07,19,Samsung SM-G960F,Samsung Internet,1,0
3e1e719b-9f7d-4df2-bdf8-285f9284abe8,exposed,2020-07-06,1,Generic Smartphone,Chrome Mobile,0,1
04b69bd8-4849-4489-adcf-08b96a265c40,control,2020-07-07,15,Generic Smartphone,Chrome Mobile,1,0
ada7941c-2680-4f5e-9183-04514f139fba,control,2020-07-10,12,LG-$2,Chrome Mobile,1,0
186ef415-5e35-4831-8459-320402da16a3,control,2020-07-03,15,Samsung SM-J330FN,Samsung Internet,1,0
75465b1d-7358-4ad3-b13b-a8eb3e28d6f9,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
8908cb92-95d9-4fd9-8099-dff20f3136ae,control,2020-07-06,9,Generic Smartphone,Chrome Mobile,0,1
89d1a2b1-08c8-400e-80ae-ac0537466ff2,control,2020-07-08,16,Samsung SM-G930F,Chrome Mobile WebView,1,0
188bb5f4-f591-47ff-aaec-3756b0ce2ea5,exposed,2020-07-09,6,I3312,Chrome Mobile WebView,0,1
981812f8-45ec-49ae-86a8-327fce9f3db0,exposed,2020-07-07,17,Samsung SM-A515F,Chrome Mobile WebView,0,1
62d33cb1-7f22-4fac-b6d0-d3ebe3c9191b,exposed,2020-07-05,11,Samsung SM-A320FL,Samsung Internet,0,1
f3c258ea-2363-4645-80ef-e2383a04f509,exposed,2020-07-09,8,Generic Smartphone,Chrome Mobile,1,0
eb6f50cd-329c-4ca6-8946-b909b56da2fd,exposed,2020-07-06,9,Samsung SM-G975F,Chrome Mobile WebView,0,1
0d49bacd-aa02-4d79-80bd-e3d684d7d03d,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
cb5daf2f-2bcf-4410-92e9-bc9945145bfc,control,2020-07-04,11,iPhone,Mobile Safari,0,1
432fe0c4-6b9b-4a66-a1b9-605ab3d8264a,exposed,2020-07-08,13,Generic Smartphone,Chrome Mobile,1,0
2a0fd940-3857-4618-be52-d215c54931e4,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
c80d0341-28c1-48ec-ad05-7c8e56c2a58b,control,2020-07-05,12,Samsung SM-G986B,Samsung Internet,0,1
a3ecbefe-ea8b-475f-a775-b7007f38599b,control,2020-07-10,9,Generic Smartphone,Chrome Mobile,1,0
a9761c1b-b5ec-4bee-a8c2-2023e6b86599,control,2020-07-10,7,Samsung SM-G950F,Chrome Mobile WebView,0,1
2e90073a-89f6-42ba-a0ae-e3ac54defd9a,control,2020-07-09,22,Generic Smartphone,Chrome Mobile,1,0
dd5b63f1-b5a3-4b6b-a894-8510452b62d5,exposed,2020-07-07,13,Samsung SM-A600FN,Facebook,1,0
4d6160f2-dfb2-4754-9caa-6ad2be66f043,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
b211f7b9-f7da-4e78-8ffb-bf9ea17af88f,exposed,2020-07-04,13,Generic Smartphone,Chrome Mobile,1,0
8404f313-ea2c-410f-aa53-3f527cf94139,control,2020-07-10,15,Samsung SM-A105FN,Samsung Internet,1,0
a5041bd1-e908-4c61-8b7b-273ca524ee10,exposed,2020-07-04,5,Generic Smartphone,Chrome Mobile,1,0
f99f5af9-2956-450f-84f6-9c53cee98622,exposed,2020-07-09,14,Generic Smartphone,Chrome Mobile,0,1
ad0c55d1-8da9-499f-bb5e-add8101e7f97,exposed,2020-07-07,9,Generic Smartphone,Facebook,0,1
3fd82a7c-faab-4aaa-9cf6-f04f301a2896,control,2020-07-09,10,I3312,Facebook,0,1
81f6930f-f944-4372-932c-f648fcf1dcf2,exposed,2020-07-06,5,Samsung SM-A505FN,Samsung Internet,0,1
1d87d3da-5564-4bd2-acd6-2ed2c51ef95c,control,2020-07-03,15,Samsung SM-A202F,Samsung Internet,0,1
370645e2-7046-45b8-b1e5-5b5ec15fca65,exposed,2020-07-09,14,Generic Smartphone,Chrome Mobile,1,0
78482867-0973-4aac-934d-d01454044dff,exposed,2020-07-04,15,Generic Smartphone,Chrome Mobile,0,1
b32ca27f-d327-469d-999e-bd85a589f224,control,2020-07-03,15,Samsung SM-G965F,Facebook,0,1
9b6a8a25-9ce3-416a-8f01-1d6a3db0fd64,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
3de1f29e-6f1a-49c7-8e41-96781b228f37,control,2020-07-05,5,Generic Smartphone,Chrome Mobile,0,1
76cf4eb9-b3bf-417f-834d-3ae605810fcb,control,2020-07-08,20,ELE-L09,Facebook,0,1
9f5c6418-2639-49ea-8a68-bc48b0b2049e,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
a6bebacb-e756-4bd9-be43-15cf04e79dbb,control,2020-07-04,8,Generic Smartphone,Chrome Mobile,1,0
fa51ebf1-bf84-4b10-8479-461fd4cce4e7,exposed,2020-07-05,3,Generic Smartphone,Chrome Mobile,0,1
0d04f1cf-7dd1-48e3-87f1-0c8b87345cf0,exposed,2020-07-08,16,Generic Smartphone,Chrome Mobile,1,0
19158ed1-b35b-473b-8fad-0ae68ce1cb9b,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
d0f0358c-3fac-4c5e-91d7-8685354423cb,exposed,2020-07-04,20,Generic Smartphone,Chrome Mobile WebView,1,0
0cbd75c3-3935-4a60-aa51-6342739f27b9,exposed,2020-07-10,2,Samsung SM-G950F,Facebook,0,1
1cbbcee2-b6e9-47b3-aa09-59c280d6b14f,exposed,2020-07-08,20,Generic Smartphone,Chrome Mobile,0,1
594ecca2-51fe-4e43-9bcb-38ba4790a2b1,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
03948b84-b5b1-4f26-81fc-e953218aef1a,control,2020-07-09,20,Samsung SM-G930F,Facebook,1,0
285e08bd-a53d-40e6-a44a-88820ee223dc,exposed,2020-07-04,2,Generic Smartphone,Chrome Mobile,0,1
6a3e319e-5c3e-488f-a158-b075cb5f6591,exposed,2020-07-03,11,Generic Smartphone,Chrome Mobile,0,1
8005c1a2-5c2d-4f96-b2f1-56c8780e7210,exposed,2020-07-05,7,Generic Smartphone,Chrome Mobile WebView,0,1
fcb0ee15-55e6-4eba-88dc-dfedcd64231d,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
41c810e4-190e-47d9-8e28-3f7e0786b7e5,exposed,2020-07-04,14,Generic Smartphone,Chrome Mobile,1,0
94217fb4-06db-43b2-a9fe-504e2a284f85,exposed,2020-07-10,1,Samsung SM-A920F,Chrome Mobile WebView,0,1
e5975f20-2ec5-469a-b3e1-8a470a1773de,exposed,2020-07-09,8,Samsung SM-G970F,Chrome Mobile WebView,1,0
b259cb89-63b5-4239-9bcb-84f19e681c50,exposed,2020-07-03,2,Generic Smartphone,Chrome Mobile,1,0
2a0933ee-662d-4b94-bb39-4cd09f864688,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
4ebbb5a3-5e0e-4bcf-bff0-a7700f8ad247,control,2020-07-09,4,Nokia undefined$2$3,Chrome Mobile,0,1
f7776a85-7489-4a0b-a455-47cd2d65dc2d,control,2020-07-03,15,Samsung SM-N970F,Facebook,1,0
96a6556e-09aa-4d0f-8e62-48124e9a3be0,control,2020-07-09,12,Samsung SM-G950F,Facebook,1,0
7371e366-6310-4cd1-ad45-603f3d94d4ee,control,2020-07-03,15,Samsung SM-G930F,Samsung Internet,1,0
9bf1f08e-c752-4287-85e0-4e5af1379876,exposed,2020-07-07,5,Generic Smartphone,Chrome Mobile,0,1
142bd98d-e577-4880-b041-13a9a9a4bb97,exposed,2020-07-08,17,Generic Smartphone,Chrome Mobile,0,1
ffca1153-c182-4f32-9e90-2a6008417497,control,2020-07-10,16,Generic Smartphone,Chrome Mobile,0,1
589dbe6d-4d47-4841-a20f-c707326ccf3d,exposed,2020-07-06,10,Generic Smartphone,Chrome Mobile,1,0
48227d99-31f2-4f55-8162-ea3f6690ec7d,control,2020-07-07,8,Samsung SM-G955F,Chrome Mobile WebView,1,0
d63e684b-ec8b-43f9-9b77-9f58356293cb,control,2020-07-05,16,Generic Smartphone,Chrome Mobile,1,0
0cd88b3e-92fe-4a4b-b0a4-77587b33bc2e,control,2020-07-03,15,ANE-LX1,Facebook,0,1
66018aa0-7f55-4a69-a9e6-e0728354cc29,exposed,2020-07-04,19,Generic Smartphone,Chrome Mobile,0,1
a3af7c56-caf7-4ee0-bdfd-d5514dd03fbb,exposed,2020-07-08,18,Samsung SM-G950F,Chrome Mobile WebView,1,0
ce0979fe-adb6-4693-bdbe-b7d655ac11dc,exposed,2020-07-03,13,Generic Smartphone,Chrome Mobile,1,0
c7e9536f-9816-4226-a2d9-227782e9c0ca,exposed,2020-07-08,20,Samsung SM-J320FN,Samsung Internet,1,0
3cc07b4e-a1ca-4364-8e8a-576a77e8dcc1,control,2020-07-08,18,Generic Smartphone,Chrome Mobile,0,1
42291210-287c-4c14-a848-9bfa7fe9b8e0,control,2020-07-07,10,Generic Smartphone,Chrome Mobile,0,1
013e45cf-e388-46a4-9c5b-a34303613940,exposed,2020-07-10,2,Generic Smartphone,Chrome Mobile,0,1
7f1976d1-c6e0-47dd-88e5-9b9444371efd,control,2020-07-06,1,MAR-LX1A,Facebook,0,1
1e43fc5f-dd65-4311-9c32-6e1552cd70b9,exposed,2020-07-07,23,Generic Smartphone,Chrome Mobile,1,0
424785d3-ba8a-4662-99ec-d645cf6a9f94,exposed,2020-07-09,6,Samsung SM-G960F,Samsung Internet,1,0
f9526077-1c1b-4fbc-a6a0-04392075baed,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
7e10fa95-9b61-43fb-9bfc-99e5b83a54e5,control,2020-07-03,15,Samsung SM-J600FN,Samsung Internet,0,1
7cebd2b7-7978-428a-b0a8-9d38766bd299,exposed,2020-07-07,22,Generic Smartphone,Chrome Mobile,1,0
3596746b-376a-465d-b9b2-b4108c8d08fc,exposed,2020-07-05,8,Samsung SM-J730F,Chrome Mobile WebView,1,0
ff95df43-63b4-48c8-8497-781ba7952eec,exposed,2020-07-09,18,Generic Smartphone,Chrome Mobile,0,1
70a75975-98e0-4669-8d8c-752a50d40df0,exposed,2020-07-03,9,Samsung SM-N920I,Chrome Mobile WebView,0,1
cba4999f-c1ab-43e2-b1ee-4e7bb9ff5251,exposed,2020-07-09,21,Samsung SM-G960F,Chrome Mobile WebView,1,0
2d8948d8-6f35-4eab-8fb6-92b24fb8ebe8,control,2020-07-03,15,CLT-L09,Chrome Mobile,0,1
f166ded5-56c7-45b5-9b57-144301947e63,control,2020-07-03,15,G3311,Facebook,1,0
4d6afa17-1d75-4102-b31b-7d38fae44b24,exposed,2020-07-09,8,Generic Smartphone,Chrome Mobile WebView,0,1
3bfebf58-e963-473c-81b0-8bbddf5ac471,exposed,2020-07-06,3,Generic Smartphone,Chrome Mobile,0,1
5c12c14a-f6b7-42b1-8288-d786e616f73f,control,2020-07-03,15,Samsung SM-A320FL,Samsung Internet,1,0
2fd3a02a-0d0d-46b3-8c1e-141ce9bc4c59,control,2020-07-09,18,Generic Smartphone,Chrome Mobile,0,1
c8b8fe3b-fafd-4218-bbac-4ab67add85c4,control,2020-07-09,8,Generic Smartphone,Chrome Mobile,0,1
47423a2f-ea25-4892-aa5d-8d0d3f55c701,exposed,2020-07-03,9,Generic Smartphone,Chrome Mobile WebView,0,1
5b2472a3-a8b2-49ce-bd22-fbd2caddb70f,control,2020-07-08,14,Generic Smartphone,Chrome Mobile,0,1
b197062c-82d1-4b76-ae13-2a96027e99a7,control,2020-07-09,11,Samsung SM-A202F,Samsung Internet,1,0
47a3ea57-c9d7-4fcc-926d-1ca81b2a9c1c,exposed,2020-07-10,3,Generic Smartphone,Chrome Mobile WebView,0,1
0e98b506-4832-4988-9775-2d6f8bc49114,control,2020-07-03,15,Samsung SM-G960F,Samsung Internet,1,0
1e657002-aff5-4baf-b16b-e1c7e9b9a64b,control,2020-07-08,20,Generic Smartphone,Chrome Mobile,0,1
c93bd843-3e09-4884-9fe1-5e5483f657c8,control,2020-07-05,4,Generic Smartphone,Chrome Mobile,0,1
dbb2a996-a218-4b0d-8099-bfade97f7d05,exposed,2020-07-07,21,Pixel 3,Chrome Mobile WebView,1,0
640467c6-d127-449b-ae10-abe6c2a81cb3,exposed,2020-07-04,14,CLT-L09,Facebook,0,1
186a98dd-5db8-4f75-8ec3-272200e3df6b,exposed,2020-07-04,10,Generic Smartphone,Chrome Mobile,0,1
ada3e3a4-2218-4458-8ef7-958f7d10ba7b,control,2020-07-07,21,Generic Smartphone,Chrome Mobile,1,0
28cfbbe3-0395-4b24-862a-fdd0f43b8fff,exposed,2020-07-04,6,Generic Smartphone,Chrome Mobile,1,0
07567ef2-71de-41c4-b234-79565a48917e,exposed,2020-07-08,20,Generic Smartphone,Chrome Mobile WebView,1,0
29245451-dd75-460c-8a16-a1b3b73b55c8,exposed,2020-07-09,22,Generic Smartphone,Chrome Mobile,1,0
8303f01a-9dc3-40ec-b9e4-b4822b395368,control,2020-07-07,0,Generic Smartphone,Chrome Mobile,0,1
6e7535ab-264b-42d8-89cd-b69628f66d2a,control,2020-07-04,8,Samsung SM-G960F,Facebook,1,0
518e3182-f8f8-4265-a7eb-ec8f085aa52e,exposed,2020-07-05,12,Huawei Browser,Chrome,1,0
e228f569-00a2-4226-a356-0e236e24dbb2,control,2020-07-10,5,Generic Smartphone,Chrome Mobile,0,1
78a601bc-d74c-43fe-b193-885eaa9b2149,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
9ea96c35-6b58-477a-bcca-392be377e13b,control,2020-07-10,3,VFD 820,Chrome Mobile WebView,0,1
70bbea5e-a4eb-44f0-b7a0-407ba5566f6b,exposed,2020-07-08,5,Generic Smartphone,Chrome Mobile,1,0
faa699e5-7c95-4661-b910-2fb7920cedbb,exposed,2020-07-04,13,VOG-L29,Chrome Mobile WebView,1,0
a1743578-b709-4005-9d16-6d4fe616a0a4,exposed,2020-07-05,14,Generic Smartphone,Chrome Mobile,1,0
b3c369d0-eb06-4c83-9ba6-7c9380489170,control,2020-07-07,8,Samsung SM-J330FN,Samsung Internet,0,1
52f3f895-0211-43e5-8560-d6019ff8f042,exposed,2020-07-03,8,Generic Smartphone,Chrome Mobile,0,1
4ecd792b-08d9-4f7e-85ea-3418afc71a90,control,2020-07-03,15,Samsung SM-G988B,Facebook,1,0
9690f6f6-6fac-4bb0-831c-272f05a385be,control,2020-07-09,14,Generic Smartphone,Chrome Mobile,1,0
ad5c63c0-72b0-404b-8a50-501f8246be93,exposed,2020-07-09,11,Generic Smartphone,Chrome Mobile,1,0
fc57ba86-6780-4804-b5bf-33b25ab04b13,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
b3ee40de-5ae2-42e4-a01c-7c4020aece1b,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
a2eeae08-0d8b-47a0-ac76-d2940d887925,exposed,2020-07-06,6,Generic Smartphone,Chrome Mobile,1,0
0336ce2b-c5cb-454a-b74f-450232223742,control,2020-07-03,15,Samsung SM-A105FN,Samsung Internet,0,1
9839dfb9-13ee-4361-85f6-7e132ce30396,control,2020-07-03,15,Samsung SM-G980F,Facebook,0,1
00b6fadb-10bd-49e3-a778-290da82f7a8d,control,2020-07-08,4,Samsung SM-A202F,Facebook,1,0
4ff45daa-a156-4181-b369-6832be7f3b55,exposed,2020-07-05,0,Generic Smartphone,Chrome Mobile,1,0
5fb83523-1c8c-4ad1-8239-d262fa3b83dd,control,2020-07-03,15,Samsung SM-G973F,Facebook,1,0
efba938d-d81d-4d64-a4c3-2cc7656dcb4f,control,2020-07-08,21,Generic Smartphone,Chrome Mobile,1,0
8ee0d33f-647e-475b-8d6a-541f7c90a2ab,control,2020-07-09,21,Generic Smartphone,Chrome Mobile,1,0
3a0bba9e-f3de-48c8-9493-97ce9c188640,exposed,2020-07-07,20,Samsung SM-N960F,Chrome Mobile WebView,0,1
d3b96730-3fd5-4f03-9432-4ef4c1160cac,exposed,2020-07-04,7,Generic Smartphone,Chrome Mobile,0,1
086f31fc-fc25-4c4b-b0ba-ea9ac9502855,exposed,2020-07-08,20,Generic Smartphone,Chrome Mobile,1,0
9bec4938-9792-4346-afe2-a35e06c814b4,control,2020-07-09,1,Generic Smartphone,Chrome Mobile,0,1
4af0156c-3371-4d6a-8e62-6ff6d1432368,control,2020-07-09,12,Samsung SM-A105FN,Chrome Mobile,0,1
87ef35fb-79b1-483b-a170-01efc3dd945c,exposed,2020-07-08,16,Generic Smartphone,Chrome Mobile,1,0
6b98e0a1-910d-4766-bc66-b28c50021fae,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
70361a09-0b73-48d0-afc4-96db1d775032,exposed,2020-07-04,11,Nokia undefined$2$3,Chrome Mobile,1,0
7ae21a53-219a-4fbc-a2d7-531dfd19ffa8,control,2020-07-10,16,Generic Smartphone,Chrome Mobile,0,1
4e740c8f-b915-4f1b-8432-b5a71186053e,exposed,2020-07-08,16,Generic Smartphone,Chrome Mobile WebView,0,1
5ecef4d6-f42f-4852-ad9c-74f157c2322a,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
38754eae-ffaf-4ac0-84df-b99dcd2aa37e,exposed,2020-07-05,12,Generic Smartphone,Chrome Mobile,0,1
3b6e7253-2a29-4642-b122-2e4a206140dc,control,2020-07-06,2,Generic Smartphone,Facebook,0,1
d064bddc-6719-45fd-9d5a-6cc64d08fec9,exposed,2020-07-10,11,Generic Smartphone,Chrome Mobile,0,1
0c1aff5b-de99-46a0-b307-acfa1792c86f,exposed,2020-07-04,0,Samsung SM-A320FL,Chrome Mobile WebView,1,0
a0a76438-b3f8-408f-a681-344549a190a6,exposed,2020-07-08,22,Generic Smartphone,Chrome Mobile,0,1
1d4ecd52-4063-43b8-83ae-c1e75d3e6b6e,exposed,2020-07-08,5,ELE-L29,Facebook,0,1
c0d68612-6d17-4522-aeac-afb99a656c3b,exposed,2020-07-08,20,Generic Smartphone,Chrome Mobile,1,0
1f0c7f13-22ac-4250-bfeb-5fc331ae0c29,exposed,2020-07-05,8,Generic Smartphone,Chrome Mobile,0,1
b7b15234-78e7-4631-9c02-ba0808686c6b,exposed,2020-07-08,14,Samsung SM-G960F,Chrome Mobile WebView,1,0
9bd2634c-5382-4025-9652-812c761468ce,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
c9724455-1fa6-4164-b4c8-3d13aa94b3ef,exposed,2020-07-03,7,Generic Smartphone,Chrome Mobile,1,0
921af32a-10a3-4dc7-a547-bdb5481d179f,exposed,2020-07-08,5,Generic Smartphone,Chrome Mobile,1,0
ae12825c-4353-4ad9-868f-4be5aef600f5,exposed,2020-07-10,5,Generic Smartphone,Chrome Mobile,0,1
8b551c5c-ac07-483b-b66e-2c4301660bfe,exposed,2020-07-04,14,Generic Smartphone,Chrome Mobile,0,1
ad3694cc-f876-4756-968f-da57f3680604,exposed,2020-07-08,17,Generic Smartphone,Chrome Mobile,0,1
6879270b-186f-4af8-af37-9828a54db8e3,exposed,2020-07-03,12,Generic Smartphone,Chrome Mobile,0,1
9904a132-bf0c-4b85-a050-00dc91296d3d,exposed,2020-07-04,6,Generic Smartphone,Chrome Mobile,0,1
5dc18de0-c63c-4543-9a08-397f809122eb,control,2020-07-05,11,Generic Smartphone,Chrome Mobile,1,0
1b08c023-6b5a-4652-9cae-8c5895951d54,exposed,2020-07-04,9,Generic Smartphone,Chrome Mobile,0,1
eeeabe32-c67a-447d-a9ca-73227cf585e1,exposed,2020-07-09,21,Generic Smartphone,Chrome Mobile,1,0
00a1384a-5118-4d1b-925b-6cdada50318d,exposed,2020-07-06,8,Generic Smartphone,Chrome Mobile,0,1
2dcd3f0c-9e9a-4a36-bb68-4b8e6408314a,exposed,2020-07-10,9,Generic Smartphone,Chrome Mobile,0,1
7886e538-d171-497f-9120-419aa7593dfa,exposed,2020-07-09,17,Samsung SM-A507FN,Chrome Mobile WebView,1,0
db258575-086d-462c-81bc-827656e1cbf1,control,2020-07-05,1,Samsung SM-G950F,Samsung Internet,0,1
6b989c20-5a66-4d96-bb68-5b5d70de3749,control,2020-07-06,5,Generic Smartphone,Chrome Mobile,0,1
f55effb2-dbb4-4d95-b759-668829ec3ae2,exposed,2020-07-08,4,Samsung SM-J530F,Samsung Internet,1,0
3126c938-e999-4727-acfe-8a86761a3c74,control,2020-07-06,8,Generic Smartphone,Chrome Mobile,1,0
8056b1e1-4321-45d4-a718-2fc6466072a7,control,2020-07-05,5,CLT-L09,Chrome Mobile WebView,0,1
73f51a9d-5e12-4e02-abea-e3649d3a6adb,exposed,2020-07-08,8,Generic Smartphone,Chrome Mobile,0,1
04ce7ee1-a4be-4c40-82a9-23f255aa3395,control,2020-07-03,15,ELE-L09,Facebook,1,0
a6a085ba-5f80-4a79-8bc5-1ea4518646d4,control,2020-07-09,5,Samsung SM-G960F,Chrome Mobile WebView,1,0
fee7da61-84fe-451b-95f4-ba2523fa987d,exposed,2020-07-09,14,Generic Smartphone,Chrome Mobile,1,0
3a7b0130-368e-4748-9022-6e12fca7b539,exposed,2020-07-05,15,Samsung SM-G950F,Chrome Mobile WebView,1,0
171ef6d0-384d-4ee7-a9a6-0f46878bb87b,exposed,2020-07-05,11,Generic Smartphone,Chrome Mobile WebView,0,1
14db6b8d-4c4d-4543-a492-464861c1b1b8,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
59cc2ee4-e210-4b96-8e82-99d0a6cdbe9b,exposed,2020-07-05,13,Generic Smartphone,Chrome Mobile,1,0
725e28cc-8ab5-4f77-abb4-9c04e78eb3b5,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
1b4ca4bc-3a61-4752-ba2d-38a40b2c3eb6,exposed,2020-07-08,17,Generic Smartphone,Chrome Mobile,1,0
9b30f3e8-68f5-4f7a-96c8-fcfe10ffb271,control,2020-07-03,15,Samsung SM-G960F,Facebook,0,1
5b3dd0c2-8faf-4f92-b704-b6e44b307149,exposed,2020-07-04,23,Generic Smartphone,Chrome Mobile,1,0
e5cd050e-c4a3-478e-a728-8f479f2707f1,exposed,2020-07-09,23,Generic Smartphone,Chrome Mobile,1,0
43457d49-69fd-4344-9562-6c070b1c4c67,control,2020-07-04,8,Generic Smartphone,Chrome Mobile,1,0
60e51496-0008-4836-baf5-24295395ac08,exposed,2020-07-03,10,Generic Smartphone,Chrome Mobile,1,0
1831572b-470a-47ae-957c-ddff6a8e8126,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
e55dde26-5c01-466e-b381-dc4e97d2836e,control,2020-07-04,14,Generic Smartphone,Chrome Mobile,0,1
aa3d1410-253d-4c4c-b144-5bc68c498ebf,control,2020-07-03,15,iPhone,Mobile Safari,0,1
7d6e7872-c491-4fa5-9436-87e13c3e32dc,exposed,2020-07-08,21,Samsung SM-G950F,Facebook,0,1
6582a42c-eb5a-4b7d-bc4a-55422511fcab,exposed,2020-07-10,16,Generic Smartphone,Chrome Mobile,0,1
92e4a093-f671-4f1b-a208-c17a6af430e6,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
91d5ddab-b08e-49a1-88ad-c3904f07eeee,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
9143f246-84eb-4c00-a829-e4f26cd40187,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
